"product_id","name","value"
"100423927","Товщина стінки, мм","0"
"100423927","Внутрішній діаметр, мм","0"
"100423927","Країна виробник","Czechia"
"100423927","Максимальна робоча температура,С","0"
"100423927","Максамальний робочий тиск, бар","0"
"100433649","COP","4"
"100433649","Фреон","R410"
"100433649","Робочій діапазон температур, С","От - 15 до + 46"
"100433649","Тепловиробництво, Квт","17,5"
"100433649","EER","5,8"
"100433649","Гарантія, м","36"
"100433649","Класс енергосбереження","SEER A+"
"100433649","Країна виробник","China"
"100433649","Холодовиробництво","15,5"
"100433649","Розмір внутр. блока, мм","1650*675*235"
"100429345","COP","3,66"
"100429345","Фреон","R410"
"100429345","Робочій діапазон температур, С","От -15 до + 43"
"100429345","Тепловиробництво, Квт","2,3"
"100429345","EER","5,8"
"100429345","Гарантія, м","24"
"100429345","Класс енергосбереження","SEER A+"
"100429345","Країна виробник","China"
"100429345","Холодовиробництво","2,2"
"100429345","Розмір внутр. блока, мм","690*283*199"
"100429948","COP","4,6"
"100429948","Фреон","R32"
"100429948","Робочій діапазон температур, С","От - 23  до + 55"
"100429948","Тепловиробництво, Квт","14,74"
"100429948","EER","7,1"
"100429948","Гарантія, м","24"
"100429948","Класс енергосбереження","A++"
"100429948","Країна виробник","China"
"100429948","Холодовиробництво","16,76"
"100429948","Розмір внутр. блока, мм","1200*874*300"
"100429949","COP","4,6"
"100429949","Фреон","R32"
"100429949","Робочій діапазон температур, С","От - 23  до + 55"
"100429949","Тепловиробництво, Квт","16,8"
"100429949","EER","7,1"
"100429949","Гарантія, м","24"
"100429949","Класс енергосбереження","A++"
"100429949","Країна виробник","China"
"100429949","Холодовиробництво","18,82"
"100429949","Розмір внутр. блока, мм","1200*874*300"
"100429941","COP","4,6"
"100429941","Фреон","R32"
"100429941","Робочій діапазон температур, С","От - 23  до + 55"
"100429941","Тепловиробництво, Квт","5,82"
"100429941","EER","7,1"
"100429941","Гарантія, м","24"
"100429941","Класс енергосбереження","A++"
"100429941","Країна виробник","China"
"100429941","Холодовиробництво","5,6"
"100429941","Розмір внутр. блока, мм","880*674*210"
"100429946","COP","4,6"
"100429946","Фреон","R32"
"100429946","Робочій діапазон температур, С","От - 23  до + 55"
"100429946","Тепловиробництво, Квт","7,3"
"100429946","EER","7,1"
"100429946","Гарантія, м","24"
"100429946","Класс енергосбереження","A++"
"100429946","Країна виробник","China"
"100429946","Холодовиробництво","7,88"
"100429946","Розмір внутр. блока, мм","1100*774*249"
"100429947","COP","4,6"
"100429947","Фреон","R32"
"100429947","Робочій діапазон температур, С","От - 23  до + 55"
"100429947","Тепловиробництво, Квт","10,85"
"100429947","EER","7,1"
"100429947","Гарантія, м","24"
"100429947","Класс енергосбереження","A++"
"100429947","Країна виробник","China"
"100429947","Холодовиробництво","11,61"
"100429947","Розмір внутр. блока, мм","1360*774*249"
"000013346","Вага, кг","38"
"000013346","Холодопродуктивність, кВт","0"
"000013346","Теплопродуктивність, кВт","0"
"000013346","Розмір ( ширина, глибина, висота), мм","440*753*282"
"100434648","COP","4"
"100434648","Фреон","R32"
"100434648","Робочій діапазон температур, С","От - 23  до + 55"
"100434648","Тепловиробництво, Квт","4,1"
"100434648","EER","6,5"
"100434648","Гарантія, м","24"
"100434648","Класс енергосбереження","A++"
"100434648","Країна виробник","China"
"100434648","Холодовиробництво","3,51"
"100434648","Розмір внутр. блока, мм","700*450*200"
"100429544","COP","3,61"
"100429544","Фреон","R410"
"100429544","Робочій діапазон температур, С","От - 7 до + 43"
"100429544","Тепловиробництво, Квт","2,8"
"100429544","EER","3,21"
"100429544","Гарантія, м","36"
"100429544","Класс енергосбереження","A"
"100429544","Країна виробник","China"
"100429544","Холодовиробництво","2,6"
"100429544","Розмір внутр. блока, мм","715*285*194"
"100420366","Гарантія, м","0"
"100420366","Країна виробник","Italy"
"100429546","COP","3,61"
"100429546","Фреон","R410"
"100429546","Робочій діапазон температур, С","От - 7 до + 43"
"100429546","Тепловиробництво, Квт","5,6"
"100429546","EER","3,21"
"100429546","Гарантія, м","36"
"100429546","Класс енергосбереження","A"
"100429546","Країна виробник","China"
"100429546","Холодовиробництво","5,3"
"100429546","Розмір внутр. блока, мм","957*302*213"
"100429547","COP","3,61"
"100429547","Фреон","R410"
"100429547","Робочій діапазон температур, С","От - 7 до + 43"
"100429547","Тепловиробництво, Квт","7,3"
"100429547","EER","3,21"
"100429547","Гарантія, м","36"
"100429547","Класс енергосбереження","A"
"100429547","Країна виробник","China"
"100429547","Холодовиробництво","7"
"100429547","Розмір внутр. блока, мм","1040*327*220"
"100423818","Товщина стінки, мм","0"
"100423818","Внутрішній діаметр, мм","0"
"100423818","Країна виробник","Czechia"
"100423818","Максимальна робоча температура,С","0"
"100423818","Максамальний робочий тиск, бар","0"
"100423814","Товщина стінки, мм","0"
"100423814","Внутрішній діаметр, мм","0"
"100423814","Країна виробник","Czechia"
"100423814","Максимальна робоча температура,С","0"
"100423814","Максамальний робочий тиск, бар","0"
"100423815","Товщина стінки, мм","0"
"100423815","Внутрішній діаметр, мм","0"
"100423815","Країна виробник","Czechia"
"100423815","Максимальна робоча температура,С","0"
"100423815","Максамальний робочий тиск, бар","0"
"100423816","Товщина стінки, мм","0"
"100423816","Внутрішній діаметр, мм","0"
"100423816","Країна виробник","Czechia"
"100423816","Максимальна робоча температура,С","0"
"100423816","Максамальний робочий тиск, бар","0"
"100423817","Товщина стінки, мм","0"
"100423817","Внутрішній діаметр, мм","0"
"100423817","Країна виробник","Czechia"
"100423817","Максимальна робоча температура,С","0"
"100423817","Максамальний робочий тиск, бар","0"
"000011726","Вага, кг","16,8"
"000011726","Холодопродуктивність, кВт","0"
"000011726","Теплопродуктивність, кВт","0"
"000011726","Розмір ( ширина, глибина, висота), мм","340*510*710"
"100423812","Товщина стінки, мм","0"
"100423812","Внутрішній діаметр, мм","0"
"100423812","Країна виробник","Czechia"
"100423812","Максимальна робоча температура,С","0"
"100423812","Максамальний робочий тиск, бар","0"
"100423813","Товщина стінки, мм","0"
"100423813","Внутрішній діаметр, мм","0"
"100423813","Країна виробник","Czechia"
"100423813","Максимальна робоча температура,С","0"
"100423813","Максамальний робочий тиск, бар","0"
"100418851","COP","0"
"100418851","Робочій діапазон температур, С","0"
"100418851","EER","0"
"100418851","Тепловиробництво, Квт","5,6"
"100418851","Гарантія, м","24"
"100418851","Класс енергосбереження","0"
"100418851","Країна виробник","China"
"100418851","Холодовиробництво","5"
"100418851","Розмір внутр. блока, мм","920*292*223"
"100429438","COP","4,11"
"100429438","Робочій діапазон температур, С","от-18 до+46"
"100429438","EER","3,9"
"100429438","Тепловиробництво, Квт","7"
"100429438","Гарантія, м","36"
"100429438","Класс енергосбереження","A"
"100429438","Країна виробник","Korea"
"100429438","Холодовиробництво","6,2"
"100429438","Розмір внутр. блока, мм","870*655*320"
"100429439","COP","4,71"
"100429439","Робочій діапазон температур, С","От - 10 до + 46"
"100429439","EER","3,88"
"100429439","Тепловиробництво, Квт","5,6"
"100429439","Гарантія, м","36"
"100429439","Класс енергосбереження","A++"
"100429439","Країна виробник","Thailand"
"100429439","Холодовиробництво","5,2"
"100429439","Розмір внутр. блока, мм","0"
"100429434","Гарантія, м","0"
"100429434","Вага, кг","0"
"100429434","Корисна потужність, кВт","0"
"100429434","Країна виробник","Italy"
"100429434","Розмір ( ширина, глибина, висота), мм","0"
"000009482","Вага, кг","15,7"
"000009482","Холодопродуктивність, кВт","3 840"
"000009482","Теплопродуктивність, кВт","4 280"
"000009482","Размер (Ширина*глубина*высота), мм","870*220*520"
"000009483","Вага, кг","15,7"
"000009483","Холодопродуктивність, кВт","3 050"
"000009483","Теплопродуктивність, кВт","3 050"
"000009483","Размер (Ширина*глубина*высота), мм","870*220*520"
"100421780","Вага, кг","16"
"100421780","Холодопродуктивність, кВт","5,4"
"100421780","Теплопродуктивність, кВт","8,1"
"100421780","Размер (Ширина*глубина*высота), мм","1095x312x195"
"100421781","Вага, кг","20"
"100421781","Холодопродуктивність, кВт","7,2"
"100421781","Теплопродуктивність, кВт","10,8"
"100421781","Размер (Ширина*глубина*высота), мм","1310x322x240"
"100423971","Товщина стінки, мм","0"
"100423971","Внутрішній діаметр, мм","0"
"100423971","Країна виробник","Czechia"
"100423971","Максимальна робоча температура,С","0"
"100423971","Максамальний робочий тиск, бар","0"
"100422321","Гарантія, м","0"
"100422321","Країна виробник","Italy"
"100422320","Гарантія, м","0"
"100422320","Країна виробник","Italy"
"100422323","Гарантія, м","0"
"100422323","Країна виробник","Italy"
"100422322","Гарантія, м","0"
"100422322","Країна виробник","Italy"
"100422325","Гарантія, м","0"
"100422325","Країна виробник","Italy"
"100422324","Гарантія, м","0"
"100422324","Країна виробник","Italy"
"100422327","Гарантія, м","0"
"100422327","Країна виробник","Italy"
"100422326","Гарантія, м","0"
"100422326","Країна виробник","Italy"
"100422329","Гарантія, м","0"
"100422329","Країна виробник","Italy"
"100424525","COP","0"
"100424525","Фреон","0"
"100424525","Робочій діапазон температур, С","0"
"100424525","Тепловиробництво, Квт","0"
"100424525","EER","0"
"100424525","Гарантія, м","0"
"100424525","Класс енергосбереження","0"
"100424525","Країна виробник","China"
"100424525","Холодовиробництво","0"
"100424525","Розмір внутр. блока, мм","0"
"100420781","Живлення, В/Гц/Ф","230"
"100420781","Потужність нагріву, кВт","15,3"
"100420781","Max. висота встановлення, м","2,2"
"100420781","Продуктивність повітря","1 250"
"100420781","Max. ширина дверей, м","1,4"
"100420781","Розмір ( довж, шир, вис), мм","1406*274*236"
"100420780","Живлення, В/Гц/Ф","230"
"100420780","Потужність нагріву, кВт","12,8"
"100420780","Max. висота встановлення, м","2,2"
"100420780","Продуктивність повітря","1 010"
"100420780","Max. ширина дверей, м","1,2"
"100420780","Розмір ( довж, шир, вис), мм","1206*274*236"
"100420783","Живлення, В/Гц/Ф","230"
"100420783","Потужність нагріву, кВт","20,3"
"100420783","Max. висота встановлення, м","2,2"
"100420783","Продуктивність повітря","1 650"
"100420783","Max. ширина дверей, м","1,8"
"100420783","Розмір ( довж, шир, вис), мм","1806*274*236"
"100420782","Живлення, В/Гц/Ф","230"
"100420782","Потужність нагріву, кВт","17,8"
"100420782","Max. висота встановлення, м","2,2"
"100420782","Продуктивність повітря","1 450"
"100420782","Max. ширина дверей, м","1,6"
"100420782","Розмір ( довж, шир, вис), мм","1606*274*236"
"100420785","Живлення, В/Гц/Ф","230"
"100420785","Потужність нагріву, кВт","17,2"
"100420785","Max. висота встановлення, м","3"
"100420785","Продуктивність повітря","1 740"
"100420785","Max. ширина дверей, м","1"
"100420785","Розмір ( довж, шир, вис), мм","1149*277*269"
"100420784","Живлення, В/Гц/Ф","230"
"100420784","Потужність нагріву, кВт","22,8"
"100420784","Max. висота встановлення, м","2,2"
"100420784","Продуктивність повітря","1 855"
"100420784","Max. ширина дверей, м","2"
"100420784","Розмір ( довж, шир, вис), мм","2006*274*236"
"100420787","Живлення, В/Гц/Ф","230"
"100420787","Потужність нагріву, кВт","17,2"
"100420787","Max. висота встановлення, м","3,5"
"100420787","Продуктивність повітря","1 740"
"100420787","Max. ширина дверей, м","1"
"100420787","Розмір ( довж, шир, вис), мм","1149*277*205"
"100420786","Живлення, В/Гц/Ф","230"
"100420786","Потужність нагріву, кВт","17,2"
"100420786","Max. висота встановлення, м","3"
"100420786","Продуктивність повітря","1 740"
"100420786","Max. ширина дверей, м","1"
"100420786","Розмір ( довж, шир, вис), мм","1149*277*269"
"100420789","Живлення, В/Гц/Ф","230"
"100420789","Потужність нагріву, кВт","31,9"
"100420789","Max. висота встановлення, м","3"
"100420789","Продуктивність повітря","2 730"
"100420789","Max. ширина дверей, м","1,6"
"100420789","Розмір ( довж, шир, вис), мм","1651*277*269"
"100420788","Живлення, В/Гц/Ф","230"
"100420788","Потужність нагріву, кВт","23,4"
"100420788","Max. висота встановлення, м","3"
"100420788","Продуктивність повітря","2 340"
"100420788","Max. ширина дверей, м","1,4"
"100420788","Розмір ( довж, шир, вис), мм","1450*277*269"
"100430959","COP","0"
"100430959","Робочій діапазон температур, С","0"
"100430959","EER","0"
"100430959","Тепловиробництво, Квт","5,5"
"100430959","Гарантія, м","36"
"100430959","Класс енергосбереження","0"
"100430959","Країна виробник","Thailand"
"100430959","Холодовиробництво","4,5"
"100430959","Розмір внутр. блока, мм","275*790*205"
"100430958","COP","4,6"
"100430958","Фреон","R32"
"100430958","Робочій діапазон температур, С","От - 15 до + 46"
"100430958","Тепловиробництво, Квт","4,2"
"100430958","EER","6,5"
"100430958","Гарантія, м","36"
"100430958","Класс енергосбереження","SEER A++"
"100430958","Країна виробник","Thailand"
"100430958","Холодовиробництво","3,5"
"100430958","Розмір внутр. блока, мм","798*293*230"
"000004636","Вага, кг","23"
"000004636","Холодопродуктивність, кВт","0"
"000004636","Теплопродуктивність, кВт","0"
"000004636","Розмір ( ширина, глибина, висота), мм","720*358*390"
"000004637","Вага, кг","25"
"000004637","Холодопродуктивність, кВт","0"
"000004637","Теплопродуктивність, кВт","0"
"000004637","Розмір ( ширина, глибина, висота), мм","720*358*440"
"100430957","COP","4,6"
"100430957","Фреон","R32"
"100430957","Робочій діапазон температур, С","От - 15 до + 46"
"100430957","Тепловиробництво, Квт","3,2"
"100430957","EER","6,9"
"100430957","Гарантія, м","36"
"100430957","Класс енергосбереження","SEER A++"
"100430957","Країна виробник","Thailand"
"100430957","Холодовиробництво","2,5"
"100430957","Розмір внутр. блока, мм","798*293*230"
"100426785","Гарантія, м","24"
"100426785","Вага, кг","193,8"
"100426785","Корисна потужність, кВт","23,6/26"
"100426785","Країна виробник","Italy"
"100426785","Розмір ( ширина, глибина, висота), мм","600*750*1970"
"100426784","Гарантія, м","24"
"100426784","Вага, кг","130,1"
"100426784","Корисна потужність, кВт","32/32"
"100426784","Країна виробник","Italy"
"100426784","Розмір ( ширина, глибина, висота), мм","600*600*1600"
"100426783","Гарантія, м","24"
"100426783","Вага, кг","127,9"
"100426783","Корисна потужність, кВт","32/32"
"100426783","Країна виробник","Italy"
"100426783","Розмір ( ширина, глибина, висота), мм","600*600*1600"
"100426782","Гарантія, м","24"
"100426782","Вага, кг","126,6"
"100426782","Корисна потужність, кВт","23,9/25,8"
"100426782","Країна виробник","Italy"
"100426782","Розмір ( ширина, глибина, висота), мм","600*600*1600"
"100426781","Гарантія, м","24"
"100426781","Вага, кг","70,2"
"100426781","Корисна потужність, кВт","31,7"
"100426781","Країна виробник","Italy"
"100426781","Розмір ( ширина, глибина, висота), мм","600*450*900"
"100430884","Вага, кг","36,9"
"100430884","Холодопродуктивність, кВт","7,61"
"100430884","Теплопродуктивність, кВт","14,61"
"100430884","Размер (Ширина*глубина*высота), мм","822*822*302"
"100430883","Вага, кг","39,6"
"100430883","Холодопродуктивність, кВт","7,22"
"100430883","Теплопродуктивність, кВт","9,99"
"100430883","Размер (Ширина*глубина*высота), мм","822*822*302"
"100430882","Вага, кг","37"
"100430882","Холодопродуктивність, кВт","6,1"
"100430882","Теплопродуктивність, кВт","8,07"
"100430882","Размер (Ширина*глубина*высота), мм","822*822*302"
"100430881","Вага, кг","16,5"
"100430881","Холодопродуктивність, кВт","4,74"
"100430881","Теплопродуктивність, кВт","6,2"
"100430881","Размер (Ширина*глубина*высота), мм","569*569*298"
"100430880","Вага, кг","16,5"
"100430880","Холодопродуктивність, кВт","4,02"
"100430880","Теплопродуктивність, кВт","4,53"
"100430880","Размер (Ширина*глубина*высота), мм","569*569*298"
"100426019","COP","4,7"
"100426019","Фреон","R32"
"100426019","Робочій діапазон температур, С","От - 15 до + 43"
"100426019","Тепловиробництво, Квт","2,8"
"100426019","EER","7,5"
"100426019","Гарантія, м","36"
"100426019","Класс енергосбереження","SEER A++"
"100426019","Країна виробник","Malaysia"
"100426019","Холодовиробництво","2,05"
"100426019","Розмір внутр. блока, мм","919*295*194"
"100426018","COP","5,9"
"100426018","Фреон","R32"
"100426018","Робочій діапазон температур, С","От - 35 до + 43"
"100426018","Тепловиробництво, Квт","4,2"
"100426018","EER","10"
"100426018","Гарантія, м","36"
"100426018","Класс енергосбереження","SEER A+++"
"100426018","Країна виробник","Malaysia"
"100426018","Холодовиробництво","3,5"
"100426018","Розмір внутр. блока, мм","798*295*375"
"100426017","COP","6,2"
"100426017","Фреон","R32"
"100426017","Робочій діапазон температур, С","От - 35 до + 43"
"100426017","Тепловиробництво, Квт","3,6"
"100426017","EER","10,5"
"100426017","Гарантія, м","36"
"100426017","Класс енергосбереження","SEER A+++"
"100426017","Країна виробник","Malaysia"
"100426017","Холодовиробництво","2,5"
"100426017","Розмір внутр. блока, мм","798*295*375"
"000008607","Живлення, В/Гц/Ф","230"
"000008607","Потужність нагріву, кВт","4"
"000008607","Max. висота встановлення, м","1,5"
"000008607","Продуктивність повітря","300"
"000008607","Max. ширина дверей, м","0,7"
"000008607","Розмір ( довж, шир, вис), мм","656*104*171"
"100435927","COP","3,42"
"100435927","Фреон","R410"
"100435927","Робочій діапазон температур, С","От - 20 до + 43"
"100435927","Тепловиробництво, Квт","8"
"100435927","EER","3,21"
"100435927","Гарантія, м","36"
"100435927","Класс енергосбереження","A"
"100435927","Країна виробник","Thailand"
"100435927","Холодовиробництво","7,1"
"100435927","Розмір внутр. блока, мм","320*1050*228"
"100433990","COP","4,63"
"100433990","Фреон","R410"
"100433990","Робочій діапазон температур, С","От - 20 до + 43"
"100433990","Тепловиробництво, Квт","5,6"
"100433990","EER","3,61"
"100433990","Гарантія, м","36"
"100433990","Класс енергосбереження","A"
"100433990","Країна виробник","Japan"
"100433990","Холодовиробництво","5,3"
"100433990","Розмір внутр. блока, мм","840x840x256"
"100433991","COP","3,61"
"100433991","Фреон","R410"
"100433991","Робочій діапазон температур, С","От - 15 до + 43"
"100433991","Тепловиробництво, Квт","12,8"
"100433991","EER","2,74"
"100433991","Гарантія, м","36"
"100433991","Класс енергосбереження","D"
"100433991","Країна виробник","Thailand"
"100433991","Холодовиробництво","12,1"
"100433991","Розмір внутр. блока, мм","1400x750x275"
"100433992","COP","3,81"
"100433992","Фреон","R410"
"100433992","Робочій діапазон температур, С","От - 20 до + 43"
"100433992","Тепловиробництво, Квт","14"
"100433992","EER","3,26"
"100433992","Гарантія, м","36"
"100433992","Класс енергосбереження","A"
"100433992","Країна виробник","Thailand"
"100433992","Холодовиробництво","12,5"
"100433992","Розмір внутр. блока, мм","1400x750x275"
"100433993","COP","3,61"
"100433993","Фреон","R410"
"100433993","Робочій діапазон температур, С","От - 20 до + 43"
"100433993","Тепловиробництво, Квт","12,8"
"100433993","EER","2,74"
"100433993","Гарантія, м","36"
"100433993","Класс енергосбереження","D"
"100433993","Країна виробник","Thailand"
"100433993","Холодовиробництво","12,1"
"100433993","Розмір внутр. блока, мм","1400x750x275"
"000008608","Живлення, В/Гц/Ф","380"
"000008608","Потужність нагріву, кВт","6"
"000008608","Max. висота встановлення, м","2,5"
"000008608","Продуктивність повітря","2 070"
"000008608","Max. ширина дверей, м","1"
"000008608","Розмір ( довж, шир, вис), мм","1066*260*230"
"100431853","COP","3,61"
"100431853","Фреон","R410"
"100431853","Робочій діапазон температур, С","От - 7 до + 43"
"100431853","Тепловиробництво, Квт","3,5"
"100431853","EER","3,21"
"100431853","Гарантія, м","24"
"100431853","Класс енергосбереження","A"
"100431853","Країна виробник","China"
"100431853","Холодовиробництво","3,4"
"100431853","Розмір внутр. блока, мм","750*285*200"
"100431852","COP","3,61"
"100431852","Фреон","R410"
"100431852","Робочій діапазон температур, С","От - 7 до + 43"
"100431852","Тепловиробництво, Квт","2,66"
"100431852","EER","3,21"
"100431852","Гарантія, м","24"
"100431852","Класс енергосбереження","A"
"100431852","Країна виробник","China"
"100431852","Холодовиробництво","2,5"
"100431852","Розмір внутр. блока, мм","690*283*199"
"100431851","COP","3,61"
"100431851","Фреон","R410"
"100431851","Робочій діапазон температур, С","От - 7 до + 43"
"100431851","Тепловиробництво, Квт","2,25"
"100431851","EER","3,15"
"100431851","Гарантія, м","24"
"100431851","Класс енергосбереження","B"
"100431851","Країна виробник","China"
"100431851","Холодовиробництво","2,1"
"100431851","Розмір внутр. блока, мм","690*283*199"
"000004743","Вага, кг","16"
"000004743","Холодопродуктивність, кВт","0"
"000004743","Теплопродуктивність, кВт","0"
"000004743","Розмір ( ширина, глибина, висота), мм","504*306*287"
"100431855","COP","3,61"
"100431855","Фреон","R410"
"100431855","Робочій діапазон температур, С","От - 7 до + 43"
"100431855","Тепловиробництво, Квт","7,3"
"100431855","EER","3,21"
"100431855","Гарантія, м","24"
"100431855","Класс енергосбереження","A"
"100431855","Країна виробник","China"
"100431855","Холодовиробництво","7"
"100431855","Розмір внутр. блока, мм","900*310*225"
"100431854","COP","3,61"
"100431854","Фреон","R410"
"100431854","Робочій діапазон температур, С","От - 7 до + 43"
"100431854","Тепловиробництво, Квт","5,45"
"100431854","EER","3,17"
"100431854","Гарантія, м","24"
"100431854","Класс енергосбереження","B"
"100431854","Країна виробник","China"
"100431854","Холодовиробництво","5,2"
"100431854","Розмір внутр. блока, мм","900*310*225"
"100422449","COP","3,36"
"100422449","Фреон","R410"
"100422449","Робочій діапазон температур, С","От- 7 до + 45"
"100422449","Тепловиробництво, Квт","5,57"
"100422449","EER","3"
"100422449","Гарантія, м","24"
"100422449","Класс енергосбереження","C"
"100422449","Країна виробник","China"
"100422449","Холодовиробництво","5,42"
"100422449","Розмір внутр. блока, мм","1068*235*675"
"000004749","Вага, кг","22,4"
"000004749","Холодопродуктивність, кВт","0"
"000004749","Теплопродуктивність, кВт","0"
"000004749","Розмір ( ширина, глибина, висота), мм","340*630*710"
"000005906","COP","0"
"000005906","Робочій діапазон температур, С","0"
"000005906","EER","0"
"000005906","Тепловиробництво, Квт","3,9"
"000005906","Гарантія, м","36"
"000005906","Класс енергосбереження","0"
"000005906","Країна виробник","Korea"
"000005906","Холодовиробництво","3,5"
"000005906","Розмір внутр. блока, мм","600*600*145"
"000005905","COP","0"
"000005905","Робочій діапазон температур, С","0"
"000005905","EER","0"
"000005905","Тепловиробництво, Квт","3,9"
"000005905","Гарантія, м","36"
"000005905","Класс енергосбереження","0"
"000005905","Країна виробник","Korea"
"000005905","Холодовиробництво","3,5"
"000005905","Розмір внутр. блока, мм","600*600*145"
"000005901","COP","0"
"000005901","Робочій діапазон температур, С","0"
"000005901","EER","0"
"000005901","Тепловиробництво, Квт","16"
"000005901","Гарантія, м","36"
"000005901","Класс енергосбереження","0"
"000005901","Країна виробник","Korea"
"000005901","Холодовиробництво","14"
"000005901","Розмір внутр. блока, мм","950*1380*330"
"000008519","COP","0"
"000008519","Робочій діапазон температур, С","0"
"000008519","EER","0"
"000008519","Тепловиробництво, Квт","5,5"
"000008519","Гарантія, м","36"
"000008519","Класс енергосбереження","0"
"000008519","Країна виробник","Thailand"
"000008519","Холодовиробництво","4,5"
"000008519","Розмір внутр. блока, мм","268*575*575"
"000008518","COP","0"
"000008518","Робочій діапазон температур, С","0"
"000008518","EER","0"
"000008518","Тепловиробництво, Квт","5"
"000008518","Гарантія, м","36"
"000008518","Класс енергосбереження","0"
"000008518","Країна виробник","Thailand"
"000008518","Холодовиробництво","3,7"
"000008518","Розмір внутр. блока, мм","268*575*575"
"000008513","Вага, кг","86,2"
"000008513","Холодопродуктивність, кВт","13,92"
"000008513","Теплопродуктивність, кВт","0"
"000008513","Размер (Ширина*глубина*высота), мм","792*792*981"
"000008512","Вага, кг","57,6"
"000008512","Холодопродуктивність, кВт","9,82"
"000008512","Теплопродуктивність, кВт","0"
"000008512","Размер (Ширина*глубина*высота), мм","587*587*893"
"000008511","Вага, кг","0"
"000008511","Холодопродуктивність, кВт","0"
"000008511","Теплопродуктивність, кВт","0"
"000008511","Размер (Ширина*глубина*высота), мм","0"
"000008517","COP","0"
"000008517","Робочій діапазон температур, С","0"
"000008517","EER","0"
"000008517","Тепловиробництво, Квт","4"
"000008517","Гарантія, м","36"
"000008517","Класс енергосбереження","0"
"000008517","Країна виробник","Thailand"
"000008517","Холодовиробництво","2,7"
"000008517","Розмір внутр. блока, мм","268*575*575"
"000008514","Вага, кг","0"
"000008514","Холодопродуктивність, кВт","0"
"000008514","Теплопродуктивність, кВт","0"
"000008514","Размер (Ширина*глубина*высота), мм","0"
"000007868","Вага, кг","0"
"000007868","Холодопродуктивність, кВт","0"
"000007868","Теплопродуктивність, кВт","0"
"000007868","Размер (Ширина*глубина*высота), мм","0"
"100426266","COP","3,61"
"100426266","Фреон","R410"
"100426266","Робочій діапазон температур, С","От - 20 до + 43"
"100426266","Тепловиробництво, Квт","5,6"
"100426266","EER","3,21"
"100426266","Гарантія, м","36"
"100426266","Класс енергосбереження","A"
"100426266","Країна виробник","Japan"
"100426266","Холодовиробництво","5"
"100426266","Розмір внутр. блока, мм","750x700x275"
"100429346","COP","3,72"
"100429346","Фреон","R410"
"100429346","Робочій діапазон температур, С","От -15 до + 43"
"100429346","Тепловиробництво, Квт","2,7"
"100429346","EER","5,7"
"100429346","Гарантія, м","24"
"100429346","Класс енергосбереження","SEER A+"
"100429346","Країна виробник","China"
"100429346","Холодовиробництво","2,65"
"100429346","Розмір внутр. блока, мм","690*283*199"
"100430228","COP","3,65"
"100430228","Фреон","R410"
"100430228","Робочій діапазон температур, С","От - 15 до + 48"
"100430228","Тепловиробництво, Квт","11,2"
"100430228","EER","2,85"
"100430228","Гарантія, м","24"
"100430228","Класс енергосбереження","C"
"100430228","Країна виробник","China"
"100430228","Холодовиробництво","9,8"
"100430228","Розмір внутр. блока, мм","840*248*840"
"100426260","COP","3,38"
"100426260","Фреон","R410"
"100426260","Робочій діапазон температур, С","От - 15 до + 43"
"100426260","Тепловиробництво, Квт","14"
"100426260","EER","2,73"
"100426260","Гарантія, м","36"
"100426260","Класс енергосбереження","D"
"100426260","Країна виробник","Japan"
"100426260","Холодовиробництво","12,5"
"100426260","Розмір внутр. блока, мм","1595x680x210"
"000026311","Гарантія, м","12"
"000026311","Вага, кг","0"
"000026311","Корисна потужність, кВт","186"
"000026311","Країна виробник","Turkey"
"000026311","Розмір ( ширина, глибина, висота), мм","1480*1400*1760"
"000026310","Гарантія, м","12"
"000026310","Вага, кг","0"
"000026310","Корисна потужність, кВт","163"
"000026310","Країна виробник","Turkey"
"000026310","Розмір ( ширина, глибина, висота), мм","1480*1400*1760"
"000026313","Гарантія, м","12"
"000026313","Вага, кг","0"
"000026313","Корисна потужність, кВт","233"
"000026313","Країна виробник","Turkey"
"000026313","Розмір ( ширина, глибина, висота), мм","1600*1690*1910"
"000026312","Гарантія, м","12"
"000026312","Вага, кг","0"
"000026312","Корисна потужність, кВт","210"
"000026312","Країна виробник","Turkey"
"000026312","Розмір ( ширина, глибина, висота), мм","1600*1400*1910"
"000026315","Гарантія, м","12"
"000026315","Вага, кг","0"
"000026315","Корисна потужність, кВт","314"
"000026315","Країна виробник","Turkey"
"000026315","Розмір ( ширина, глибина, висота), мм","1810*2150*2020"
"000026314","Гарантія, м","12"
"000026314","Вага, кг","0"
"000026314","Корисна потужність, кВт","256"
"000026314","Країна виробник","Turkey"
"000026314","Розмір ( ширина, глибина, висота), мм","1600*1850*1910"
"000026317","Гарантія, м","12"
"000026317","Вага, кг","0"
"000026317","Корисна потужність, кВт","430"
"000026317","Країна виробник","Turkey"
"000026317","Розмір ( ширина, глибина, висота), мм","2110*2400*2020"
"000026316","Гарантія, м","12"
"000026316","Вага, кг","0"
"000026316","Корисна потужність, кВт","372"
"000026316","Країна виробник","Turkey"
"000026316","Розмір ( ширина, глибина, висота), мм","1810*2250*2020"
"000026319","Гарантія, м","12"
"000026319","Вага, кг","0"
"000026319","Корисна потужність, кВт","548"
"000026319","Країна виробник","Turkey"
"000026319","Розмір ( ширина, глибина, висота), мм","2210*2600*2020"
"000026318","Гарантія, м","12"
